선수ID,선수이름,포지션,보유신규특성,국가,주발,약발,클럽1,클럽2,클럽3,클럽4,클럽5,클럽6,클럽7,클럽8,클럽9
861001116,마르셀 드사이,CB,타이탄,프랑스,오른발,3,첼시,밀라노 FC,올랭피크 마르세유,FC 낭트,,,,,
861001183,파비오 칸나바로,CB,와일드 태클러,이탈리아,오른발,3,유벤투스,레알 마드리드,롬바르디아 FC,파르마,SSC 나폴리,,,,
861001419,파트리크 비에이라,CM,와일드 태클러,프랑스,오른발,3,맨체스터 시티,롬바르디아 FC,유벤투스,아스널,밀라노 FC,,,,
861001615,릴리앙 튀람,RB,와일드 태클러,프랑스,양발,5,FC 바르셀로나,유벤투스,파르마,AS 모나코,,,,,
861001620,에마뉘엘 프티,CDM,2개의 심장,프랑스,왼발,3,첼시,FC 바르셀로나,아스널,AS 모나코,,,,,
861001668,클로드 마켈렐레,CDM,와일드 태클러,프랑스,오른발,3,파리 생제르맹,첼시,레알 마드리드,셀타 비고,올랭피크 마르세유,FC 낭트,,,
861003622,히카르두 카르발류,CB,체이서,포르투갈,오른발,3,상하이 하이강,AS 모나코,레알 마드리드,첼시,FC 포르투,,,,
861004202,젠나로 가투소,CDM,와일드 태클러,이탈리아,오른발,3,밀라노 FC,레인저스,,,,,,,
861004231,히바우두,CF,아크로바틱 피니셔,브라질,왼발,3,밀라노 FC,FC 바르셀로나,,,,,,,
861004833,스토이치코프,LW,라인 브레이커,불가리아,왼발,3,FC 바르셀로나,파르마,,,,,,,
861005003,카푸,RB,체이서,브라질,오른발,4,밀라노 FC,AS 로마,,,,,,,
861005099,잔루카 잠브로타,RB,2개의 심장,이탈리아,양발,5,밀라노 FC,FC 바르셀로나,유벤투스,,,,,,
861005419,마이클 오언,ST,스피드스터,잉글랜드,오른발,4,스토크 시티,맨체스터 유나이티드,뉴캐슬 유나이티드,레알 마드리드,리버풀,,,,
861005454,비셴테 리자라쥐,LB,2개의 심장,프랑스,왼발,3,바이에른 뮌헨,올랭피크 마르세유,아틀레틱 빌바오,,,,,,
861005467,제이미 캐러거,CB,와일드 태클러,잉글랜드,오른발,3,리버풀,,,,,,,,
861005479,카시야스,GK,GK 빠른 반응,스페인,왼발,3,FC 포르투,레알 마드리드,,,,,,,
861005661,페르난도 모리엔테스,ST,크로스 포쳐,스페인,양발,5,올랭피크 마르세유,발렌시아 CF,리버풀,AS 모나코,레알 마드리드,,,,
861005680,클라위베르트,ST,크로스 포쳐,네덜란드,양발,5,LOSC 릴,발렌시아 CF,뉴캐슬 유나이티드,FC 바르셀로나,밀라노 FC,아약스,,,
861005740,야프 스탐,CB,와일드 태클러,네덜란드,오른발,3,아약스,밀라노 FC,라티움,맨체스터 유나이티드,,,,,
861006235,파벨 네드베드,CAM,2개의 심장,체코,양발,5,유벤투스,라티움,스파르타 프라하,,,,,,
861006975,프레디 융베리,LW,2개의 심장,스웨덴,양발,5,셀틱,웨스트 햄 유나이티드,아스널,,,,,,
861007289,리오 퍼디난드,CB,와일드 태클러,잉글랜드,오른발,3,맨체스터 유나이티드,리즈 유나이티드,웨스트 햄 유나이티드,,,,,,
861007512,에르난 크레스포,ST,아크로바틱 피니셔,아르헨티나,양발,5,파르마,제노아,롬바르디아 FC,밀라노 FC,첼시,라티움,,,
861007518,베론,CM,2개의 심장,아르헨티나,오른발,4,롬바르디아 FC,첼시,맨체스터 유나이티드,라티움,파르마,삼프도리아,,,
861007743,랜던 도노번,CF,크로스 포쳐,미국,오른발,4,에버턴,바이에른 뮌헨,LA 갤럭시,바이엘 04 레버쿠젠,,,,,
861007763,안드레아 피를로,CM,커맨더,이탈리아,양발,5,유벤투스,밀라노 FC,롬바르디아 FC,,,,,,
861007826,로빈 반페르시,ST,라인 브레이커,네덜란드,양발,5,페예노르트,맨체스터 유나이티드,아스널,,,,,,
861010264,뤼트 반니스텔로이,ST,크로스 포쳐,네덜란드,오른발,4,함부르크 SV,레알 마드리드,맨체스터 유나이티드,,,,,,
861010535,차비,CM,커맨더,스페인,오른발,4,FC 바르셀로나,,,,,,,,
861011141,미로슬라프 클로제,ST,크로스 포쳐,독일,오른발,4,라티움,바이에른 뮌헨,베르더 브레멘,,,,,,
861013038,카를레스 푸욜,CB,체이서,스페인,오른발,3,FC 바르셀로나,,,,,,,,
861013128,안드리 셰우첸코,ST,크로스 포쳐,우크라이나,양발,5,디나모 키이우,밀라노 FC,첼시,,,,,,
861013743,스티븐 제라드,CM,2개의 심장,잉글랜드,양발,5,LA 갤럭시,리버풀,,,,,,,
861015723,디르크 카위트,LW,2개의 심장,네덜란드,오른발,3,페예노르트,리버풀,,,,,,,
861023174,리켈메,CAM,커맨더,아르헨티나,오른발,4,비야레알 CF,FC 바르셀로나,,,,,,,
861028765,제 호베르투,CM,라인 브레이커,브라질,왼발,3,함부르크 SV,바이에른 뮌헨,바이엘 04 레버쿠젠,레알 마드리드,,,,,
861031432,디디에 드로그바,ST,크로스 포쳐,코트디부아르,오른발,4,첼시,갈라타사라이,상하이 선화,올랭피크 마르세유,,,,,
861034079,애슐리 콜,LB,체이서,잉글랜드,왼발,3,LA 갤럭시,AS 로마,첼시,크리스털 팰리스,아스널,,,,
861037576,호나우두,ST,라인 브레이커,브라질,양발,5,밀라노 FC,레알 마드리드,롬바르디아 FC,FC 바르셀로나,,,,,
861039386,다마커스 비즐리,LM,스피드스터,미국,양발,5,레인저스,맨체스터 시티,LA 갤럭시,,,,,,
861039943,박지성,RW,2개의 심장,대한민국,양발,5,맨체스터 유나이티드,,,,,,,,
861041236,즐라탄,ST,아크로바틱 피니셔,스웨덴,양발,5,밀라노 FC,LA 갤럭시,맨체스터 유나이티드,파리 생제르맹,FC 바르셀로나,롬바르디아 FC,유벤투스,아약스,
861045197,샤비 알론소,CM,커맨더,스페인,오른발,4,바이에른 뮌헨,레알 마드리드,리버풀,SD 에이바르,레알 소시에다드,,,,
861045661,라울,CF,크로스 포쳐,스페인,왼발,4,레알 마드리드,,,,,,,,
861045674,마이클 에시앙,CM,2개의 심장,가나,오른발,4,밀라노 FC,레알 마드리드,첼시,올랭피크 리옹,,,,,
861047390,지우베르투,CDM,파이터,브라질,오른발,4,아스널,,,,,,,,
861049072,디에고 포를란,CF,아크로바틱 피니셔,우루과이,양발,5,롬바르디아 FC,비야레알 CF,맨체스터 유나이티드,,,,,,
861049369,페르난도 토레스,ST,라인 브레이커,스페인,오른발,4,밀라노 FC,첼시,리버풀,,,,,,
861051257,피터 크라우치,ST,타이탄,잉글랜드,오른발,3,번리,스토크 시티,토트넘 홋스퍼,리버풀,사우샘프턴,애스턴 빌라,,,
861051412,팀 케이힐,CF,크로스 포쳐,호주,오른발,3,상하이 선화,에버턴,,,,,,,
861052241,헨릭 라르손,ST,크로스 포쳐,스웨덴,오른발,4,맨체스터 유나이티드,FC 바르셀로나,셀틱,페예노르트,,,,,
861053302,다니엘레 데로시,CDM,와일드 태클러,이탈리아,오른발,4,AS 로마,,,,,,,,
861077787,이반 사모라노,ST,라인 브레이커,칠레,오른발,4,롬바르디아 FC,레알 마드리드,세비야 FC,,,,,,
861121939,필립 람,CDM,2개의 심장,독일,양발,5,VfB 슈투트가르트,바이에른 뮌헨,,,,,,,
861121944,슈바인슈타이거,LM,2개의 심장,독일,오른발,4,맨체스터 유나이티드,바이에른 뮌헨,,,,,,,
861135455,마이콘,RB,와일드 태클러,브라질,오른발,4,AS 로마,맨체스터 시티,롬바르디아 FC,AS 모나코,,,,,
861138449,카카,CAM,스피드스터,브라질,오른발,4,밀라노 FC,레알 마드리드,,,,,,,
861138956,조르조 키엘리니,CB,파이터,이탈리아,왼발,3,유벤투스,피오렌티나,,,,,,,
861142754,하비에르 마스체라노,CDM,체이서,아르헨티나,오른발,3,FC 바르셀로나,리버풀,웨스트 햄 유나이티드,,,,,,
861156353,루이스 에르난데스,ST,크로스 포쳐,멕시코,오른발,3,LA 갤럭시,,,,,,,,
861161840,페르난도 이에로,CDM,와일드 태클러,스페인,오른발,3,레알 마드리드,레알 바야돌리드,,,,,,,
861166149,우고 산체스,ST,크로스 포쳐,멕시코,왼발,4,레알 마드리드,,,,,,,,
861166676,루디 펠러,ST,크로스 포쳐,독일,오른발,4,바이엘 04 레버쿠젠,올랭피크 마르세유,AS 로마,베르더 브레멘,,,,,
861166691,지쿠,CAM,아크로바틱 피니셔,브라질,양발,5,우디네세,,,,,,,,
861166906,프랑코 바레시,CB,와일드 태클러,이탈리아,오른발,4,밀라노 FC,,,,,,,,
861167134,장-피에르 파팽,ST,아크로바틱 피니셔,프랑스,오른발,4,바이에른 뮌헨,밀라노 FC,올랭피크 마르세유,,,,,,
861170733,제르비뉴,LW,라인 브레이커,코트디부아르,오른발,3,파르마,AS 로마,아스널,LOSC 릴,,,,,
861171877,마레크 함시크,CAM,2개의 심장,슬로바키아,양발,5,SSC 나폴리,,,,,,,,
861176944,마루안 펠라이니,CM,타이탄,벨기에,오른발,4,산둥 타이산,맨체스터 유나이티드,에버턴,,,,,,
861181783,마리오 만주키치,ST,크로스 포쳐,크로아티아,오른발,4,밀라노 FC,유벤투스,바이에른 뮌헨,VfL 볼프스부르크,디나모 자그레브,,,,
861182521,토니 크로스,CM,커맨더,독일,양발,5,레알 마드리드,바이엘 04 레버쿠젠,바이에른 뮌헨,,,,,,
861184943,하미레스,CDM,체이서,브라질,오른발,3,첼시,SL 벤피카,,,,,,,
861190042,마라도나,CAM,스피드스터,아르헨티나,왼발,3,세비야 FC,SSC 나폴리,FC 바르셀로나,,,,,,
861190043,펠레,ST,아크로바틱 피니셔,브라질,양발,5,,,,,,,,,
861190045,요한 크루이프,CF,크로스 포쳐,네덜란드,양발,5,페예노르트,아약스,레반테 UD,FC 바르셀로나,,,,,
861190046,소크라테스,CAM,크로스 포쳐,브라질,양발,5,피오렌티나,,,,,,,,
861190048,게르트 뮐러,ST,아크로바틱 피니셔,독일,양발,5,바이에른 뮌헨,,,,,,,,
861190053,페터 슈마이켈,GK,GK 공중볼 장악,덴마크,오른발,3,맨체스터 시티,애스턴 빌라,스포르팅 CP,맨체스터 유나이티드,,,,,
861191189,로타어 마테우스,CM,2개의 심장,독일,양발,5,바이에른 뮌헨,롬바르디아 FC,보루시아 묀헨글라트바흐,,,,,,
861191208,차범근,ST,스피드스터,대한민국,양발,5,바이엘 04 레버쿠젠,아인트라흐트 프랑크푸르트,,,,,,,
861191694,호르헤 캄포스,GK,GK 빠른 반응,멕시코,오른발,4,LA 갤럭시,,,,,,,,
861191695,부트라게뇨,ST,라인 브레이커,스페인,양발,5,레알 마드리드,,,,,,,,
861214098,프랑크 레이카르트,CM,와일드 태클러,네덜란드,오른발,4,아약스,밀라노 FC,스포르팅 CP,,,,,,
861214267,게리 리네커,ST,크로스 포쳐,잉글랜드,오른발,4,토트넘 홋스퍼,FC 바르셀로나,에버턴,레스터 시티,,,,,
861214649,다보르 슈케르,ST,라인 브레이커,크로아티아,양발,5,웨스트 햄 유나이티드,아스널,레알 마드리드,세비야 FC,디나모 자그레브,,,,
861215732,올리버 비어호프,ST,크로스 포쳐,독일,오른발,4,AS 모나코,밀라노 FC,우디네세,레드불 잘츠부르크,보루시아 묀헨글라트바흐,함부르크 SV,,,
861221162,바티스투타,ST,크로스 포쳐,아르헨티나,오른발,4,롬바르디아 FC,AS 로마,피오렌티나,,,,,,
861222481,로랑 블랑,CB,와일드 태클러,프랑스,오른발,3,맨체스터 유나이티드,롬바르디아 FC,올랭피크 마르세유,FC 바르셀로나,AS 생테티엔,SSC 나폴리,몽펠리에 HSC,,
861230025,보비 찰턴,CAM,2개의 심장,잉글랜드,양발,5,맨체스터 유나이티드,,,,,,,,
861238380,레프 야신,GK,GK 공중볼 장악,러시아,오른발,3,,,,,,,,,
861242519,에우제비우,ST,라인 브레이커,포르투갈,양발,5,SL 벤피카,,,,,,,,
861247515,존 반스,LW,스피드스터,잉글랜드,양발,5,뉴캐슬 유나이티드,리버풀,왓퍼드,,,,,,
861247553,가린샤,RW,스피드스터,브라질,오른발,4,,,,,,,,,
861247699,케니 달글리시,CF,아크로바틱 피니셔,스코틀랜드,양발,5,리버풀,셀틱,,,,,,,
861261593,위르겐 콜러,CB,와일드 태클러,독일,오른발,3,보루시아 도르트문트,유벤투스,바이에른 뮌헨,,,,,,
861266695,토마스 브롤린,CF,2개의 심장,스웨덴,오른발,3,크리스털 팰리스,파르마,리즈 유나이티드,,,,,,
861268513,자이르지뉴,RW,라인 브레이커,브라질,오른발,4,올랭피크 마르세유,,,,,,,,
861269603,W. 스몰라레크,ST,라인 브레이커,폴란드,왼발,3,페예노르트,아인트라흐트 프랑크푸르트,,,,,,,
862007489,안정환,CF,크로스 포쳐,대한민국,양발,5,부산 아이파크,수원 삼성 블루윙즈,FC 메스,,,,,,
862138161,홍명보,CB,와일드 태클러,대한민국,양발,5,LA 갤럭시,포항 스틸러스,김천 상무,,,,,,
862140057,차두리,RW,스피드스터,대한민국,오른발,4,FC 서울,셀틱,SC 프라이부르크,아인트라흐트 프랑크푸르트,바이엘 04 레버쿠젠,아르미니아 빌레펠트,,,
862180283,기성용,CM,커맨더,대한민국,양발,5,포항 스틸러스,FC 서울,RCD 마요르카,뉴캐슬 유나이티드,셀틱,,,,
862200104,손흥민,LW,라인 브레이커,대한민국,양발,5,토트넘 홋스퍼,바이엘 04 레버쿠젠,함부르크 SV,,,,,,
862212432,조현우,GK,GK 공중볼 장악,대한민국,오른발,3,울산 HD FC,대구 FC,,,,,,,
862237086,김민재,CB,체이서,대한민국,오른발,3,바이에른 뮌헨,SSC 나폴리,전북 현대 모터스,,,,,,
863236764,A. 다나카,CDM,2개의 심장,일본,오른발,3,리즈 유나이티드,,,,,,,,
863219932,A. 사나브리아,ST,아크로바틱 피니셔,파라과이,오른발,4,토리노,레알 베티스,제노아,AS 로마,사수올로,,,,
863216549,A. 쇨로트,ST,크로스 포쳐,노르웨이,왼발,4,비야레알 CF,RB 라이프치히,레알 소시에다드,크리스털 팰리스,,,,,
863268772,A. 알리,ST,라인 브레이커,카타르,오른발,4,,,,,,,,,
863261298,A. 알아마리,CDM,커맨더,이라크,왼발,3,,,,,,,,,
863241637,A. 추아메니,CDM,커맨더,프랑스,오른발,3,레알 마드리드,AS 모나코,,,,,,,
863216354,A. 크라마리치,CAM,크로스 포쳐,크로아티아,오른발,4,TSG 호펜하임,레스터 시티,디나모 자그레브,,,,,,
863277031,A. 후사노프,CB,체이서,우즈베키스탄,오른발,3,맨체스터 시티,RC 랑스,,,,,,,
863269278,D. 고메스,CM,와일드 태클러,파라과이,오른발,3,브라이턴 호브 앨비언,,,,,,,,
863264191,G. 라예르빌케,CB,타이탄,스웨덴,오른발,3,셀틱,,,,,,,,
863253354,H. 갈린데스,GK,GK 빠른 반응,에콰도르,오른발,2,,,,,,,,,
863255434,J. 엔시소,CAM,스피드스터,파라과이,오른발,3,스트라스부르 알자스,브라이턴 호브 앨비언,,,,,,,
863277954,K. 일디즈,LW,스피드스터,튀르키예,양발,5,유벤투스,,,,,,,,
863250723,K. 코네,CM,와일드 태클러,프랑스,오른발,3,AS 로마,보루시아 묀헨글라트바흐,,,,,,,
863184200,M. 아르나우토비치,ST,크로스 포쳐,오스트리아,양발,5,롬바르디아 FC,볼로냐,상하이 하이강,웨스트 햄 유나이티드,스토크 시티,베르더 브레멘,,,
863253306,M. 우가르테,CDM,와일드 태클러,우루과이,오른발,3,맨체스터 유나이티드,파리 생제르맹,스포르팅 CP,,,,,,
863256079,M. 카이세도,CDM,와일드 태클러,에콰도르,오른발,3,첼시,브라이턴 호브 앨비언,,,,,,,
863220075,M. 칸노,CAM,타이탄,사우디아라비아,오른발,3,,,,,,,,,
863262956,N. 바실리,GK,GK 빠른 반응,보스니아 헤르체고비나,오른발,3,,,,,,,,,
863241938,N. 알도사리,CM,와일드 태클러,사우디아라비아,왼발,3,,,,,,,,,
863246688,S. 압둘하미드,RWB,체이서,사우디아라비아,오른발,3,RC 랑스,AS 로마,,,,,,,
863232580,가브리엘 마갈량이스,CB,블로커,브라질,왼발,2,아스널,LOSC 릴,디나모 자그레브,,,,,,
863199503,그라니트 자카,CDM,커맨더,스위스,왼발,3,바이엘 04 레버쿠젠,아스널,보루시아 묀헨글라트바흐,,,,,,
863251517,그바르디올,LB,타이탄,크로아티아,양발,5,맨체스터 시티,RB 라이프치히,디나모 자그레브,,,,,,
863237086,김민재,CB,블로커,대한민국,오른발,3,바이에른 뮌헨,SSC 나폴리,전북 현대 모터스,,,,,,
863190871,네이마르 Jr.,CAM,스피드스터,브라질,양발,5,파리 생제르맹,FC 바르셀로나,,,,,,,
863252145,누누 멘데스,LB,체이서,포르투갈,왼발,4,파리 생제르맹,스포르팅 CP,,,,,,,
863192366,니콜라스 오타멘디,CB,와일드 태클러,아르헨티나,오른발,3,SL 벤피카,맨체스터 시티,발렌시아 CF,FC 포르투,,,,,
863254022,닉 볼테마데,ST,크로스 포쳐,독일,오른발,3,뉴캐슬 유나이티드,VfB 슈투트가르트,베르더 브레멘,,,,,,
863237646,다니엘 무뇨스,RB,체이서,콜롬비아,오른발,3,크리스털 팰리스,KRC 겡크,,,,,,,
863253072,다르윈 누녜스,ST,라인 브레이커,우루과이,오른발,4,리버풀,SL 벤피카,,,,,,,
863073853,다일롱 리브라멘투,ST,라인 브레이커,카보베르데,오른발,3,엘라스 베로나,,,,,,,,
863234378,데클런 라이스,CM,2개의 심장,잉글랜드,오른발,3,아스널,웨스트 햄 유나이티드,,,,,,,
863231447,도니얼 말런,RW,스피드스터,네덜란드,오른발,4,AS 로마,애스턴 빌라,보루시아 도르트문트,아스널,,,,,
863277643,라민 야말,RW,스피드스터,스페인,왼발,3,FC 바르셀로나,,,,,,,,
863231478,라우타로,ST,아크로바틱 피니셔,아르헨티나,양발,5,롬바르디아 FC,,,,,,,,
863212616,로드리고 데폴,CM,2개의 심장,아르헨티나,오른발,3,우디네세,발렌시아 CF,,,,,,,
863241084,루이스 디아스,LW,스피드스터,콜롬비아,오른발,4,바이에른 뮌헨,리버풀,FC 포르투,,,,,,
863242280,루이스 퍼거슨,CDM,2개의 심장,스코틀랜드,오른발,4,볼로냐,,,,,,,,
863204923,마르셀 자비처,LM,아크로바틱 피니셔,오스트리아,오른발,4,보루시아 도르트문트,바이에른 뮌헨,맨체스터 유나이티드,RB 라이프치히,레드불 잘츠부르크,,,,
863238160,메리 데미랄,CB,블로커,튀르키예,오른발,3,베르가모 칼초,유벤투스,사수올로,스포르팅 CP,,,,,
863241788,메흐디 타레미,ST,아크로바틱 피니셔,이란,오른발,4,롬바르디아 FC,FC 포르투,,,,,,,
863202556,멤피스 데파이,ST,크로스 포쳐,네덜란드,오른발,3,FC 바르셀로나,올랭피크 리옹,맨체스터 유나이티드,,,,,,
863209331,모하메드 살라,RW,라인 브레이커,이집트,왼발,4,리버풀,AS 로마,첼시,피오렌티나,,,,,
863264697,모하메드 아무라,LW,라인 브레이커,알제리,오른발,3,VfL 볼프스부르크,,,,,,,,
863245155,모하메드 쿠두스,RW,스피드스터,가나,왼발,4,토트넘 홋스퍼,웨스트 햄 유나이티드,아약스,,,,,,
863245410,몬타사르 탈비,CB,파이터,튀니지,오른발,3,FC 로리앙,,,,,,,,
863225193,미켈 메리노,CM,크로스 포쳐,스페인,왼발,3,아스널,레알 소시에다드,뉴캐슬 유나이티드,보루시아 도르트문트,오사수나,,,,
863264453,미키 반더벤,LB,체이서,네덜란드,왼발,3,토트넘 홋스퍼,VfL 볼프스부르크,,,,,,,
863255565,미토마 가오루,LM,라인 브레이커,일본,오른발,4,브라이턴 호브 앨비언,,,,,,,,
863247361,브렌던 에런슨,CAM,2개의 심장,미국,오른발,3,리즈 유나이티드,레드불 잘츠부르크,,,,,,,
863247851,브루누 기마랑이스,CDM,커맨더,브라질,오른발,3,뉴캐슬 유나이티드,올랭피크 리옹,,,,,,,
863222357,브릴 엠볼로,ST,크로스 포쳐,스위스,오른발,4,스타드 렌,AS 모나코,보루시아 묀헨글라트바흐,,,,,,
863238794,비니시우스,LW,스피드스터,브라질,오른발,4,레알 마드리드,,,,,,,,
863208722,사디오 마네,LW,라인 브레이커,세네갈,양발,5,바이에른 뮌헨,리버풀,사우샘프턴,레드불 잘츠부르크,FC 메스,,,,
863210897,샹셀 음벰바,CB,커맨더,콩고 민주 공화국,오른발,3,LOSC 릴,올랭피크 마르세유,FC 포르투,뉴캐슬 유나이티드,,,,,
863254980,설영우,RB,2개의 심장,대한민국,오른발,4,울산 HD FC,,,,,,,,
863198951,세드리크 바캄부,ST,라인 브레이커,콩고 민주 공화국,오른발,3,레알 베티스,갈라타사라이,올랭피크 마르세유,비야레알 CF,,,,,
863229980,세사르 몬테스,CB,와일드 태클러,멕시코,오른발,3,RCD 에스파뇰,,,,,,,,
863200104,손흥민,LW,라인 브레이커,대한민국,양발,5,토트넘 홋스퍼,바이엘 04 레버쿠젠,함부르크 SV,,,,,,
863237238,스콧 맥토미니,CM,아크로바틱 피니셔,스코틀랜드,오른발,3,SSC 나폴리,맨체스터 유나이티드,,,,,,,
863234051,아크람 아피프,LW,스피드스터,카타르,오른발,4,비야레알 CF,,,,,,,,
863074866,안드레,CDM,와일드 태클러,브라질,오른발,3,울버햄프턴 원더러스,,,,,,,,
863262863,안토니오 누사,LW,스피드스터,노르웨이,오른발,4,RB 라이프치히,,,,,,,,
863252711,알리 압디,LB,2개의 심장,튀니지,왼발,3,OGC 니스,,,,,,,,
863212831,알리송,GK,GK 빠른 반응,브라질,오른발,3,리버풀,AS 로마,,,,,,,
863234396,알폰소 데이비스,LB,체이서,캐나다,왼발,4,바이에른 뮌헨,,,,,,,,
863242179,야이아 포파나,GK,GK 빠른 반응,코트디부아르,오른발,3,앙제 SCO,,,,,,,,
863078012,얀 디오만데,LW,스피드스터,코트디부아르,오른발,4,RB 라이프치히,,,,,,,,
863235844,에드손 알바레스,CDM,파이터,멕시코,오른발,3,웨스트 햄 유나이티드,아약스,,,,,,,
863202811,에미 마르티네스,GK,GK 공중볼 장악,아르헨티나,오른발,4,애스턴 빌라,아스널,헤타페 CF,울버햄프턴 원더러스,,,,,
863236403,에반 은디카,CB,블로커,코트디부아르,왼발,3,AS 로마,아인트라흐트 프랑크푸르트,,,,,,,
863227678,에즈리 콘사,CB,체이서,잉글랜드,오른발,3,애스턴 빌라,,,,,,,,
863247090,엔소 페르난데스,CM,커맨더,아르헨티나,오른발,4,첼시,SL 벤피카,,,,,,,
863239085,엘링 홀란,ST,라인 브레이커,노르웨이,왼발,4,맨체스터 시티,보루시아 도르트문트,레드불 잘츠부르크,,,,,,
863246875,오딜롱 코수누,CB,파이터,코트디부아르,오른발,3,베르가모 칼초,바이엘 04 레버쿠젠,,,,,,,
863240359,오마르 알데레테,CB,파이터,파라과이,왼발,3,헤타페 CF,헤르타 BSC,발렌시아 CF,,,,,,
863256325,요시프 슈탈로,CB,블로커,크로아티아,오른발,3,아약스,디나모 자그레브,,,,,,,
863234824,요안 위사,LW,라인 브레이커,콩고 민주 공화국,오른발,4,뉴캐슬 유나이티드,FC 로리앙,앙제 SCO,,,,,,
863256196,윌리안 파초,CB,파이터,에콰도르,왼발,3,파리 생제르맹,아인트라흐트 프랑크푸르트,,,,,,,
863235410,유세프 엔네시리,ST,타이탄,모로코,왼발,4,세비야 FC,,,,,,,,
863243780,이강인,RW,커맨더,대한민국,왼발,3,파리 생제르맹,RCD 마요르카,발렌시아 CF,,,,,,
863216201,이냐키 윌리암스,RW,크로스 포쳐,가나,오른발,3,아틀레틱 빌바오,,,,,,,,
863260697,이사크 히엔,CB,파이터,스웨덴,오른발,3,베르가모 칼초,엘라스 베로나,,,,,,,
863076687,이스테방,RW,아크로바틱 피니셔,브라질,왼발,3,첼시,,,,,,,,
863221671,이재성,CAM,크로스 포쳐,대한민국,왼발,4,전북 현대 모터스,,,,,,,,
863236461,장-필리프 마테타,ST,크로스 포쳐,프랑스,양발,5,크리스털 팰리스,올랭피크 리옹,,,,,,,
863246420,제레미 도쿠,RW,스피드스터,벨기에,양발,5,맨체스터 시티,스타드 렌,,,,,,,
863242444,주앙 펠릭스,LW,아크로바틱 피니셔,포르투갈,오른발,4,첼시,밀라노 FC,FC 바르셀로나,SL 벤피카,,,,,
863201024,칼리두 쿨리발리,CB,커맨더,세네갈,오른발,4,첼시,SSC 나폴리,KRC 겡크,FC 메스,,,,,
863250954,크리스 리처즈,CB,블로커,미국,오른발,3,크리스털 팰리스,바이에른 뮌헨,TSG 호펜하임,,,,,,
863192123,크리스 우드,ST,크로스 포쳐,뉴질랜드,오른발,3,뉴캐슬 유나이티드,번리,리즈 유나이티드,레스터 시티,웨스트 브로미치 앨비언,브라이턴 호브 앨비언,,,
863020801,크리스티아누 호날두,ST,크로스 포쳐,포르투갈,양발,5,맨체스터 유나이티드,유벤투스,레알 마드리드,스포르팅 CP,,,,,
863232488,크리스티안 로메로,CB,블로커,아르헨티나,오른발,2,토트넘 홋스퍼,베르가모 칼초,제노아,유벤투스,,,,,
863231747,킬리안 음바페,ST,스피드스터,프랑스,오른발,4,레알 마드리드,파리 생제르맹,AS 모나코,,,,,,
863236792,토마시 소우체크,CDM,타이탄,체코,오른발,3,웨스트 햄 유나이티드,,,,,,,,
863234236,파트리크 시크,ST,크로스 포쳐,체코,왼발,3,바이엘 04 레버쿠젠,RB 라이프치히,AS 로마,삼프도리아,스파르타 프라하,,,,
863239053,페데리코 발베르데,CM,커맨더,우루과이,오른발,4,레알 마드리드,,,,,,,,
863256630,플로리안 비르츠,LW,커맨더,독일,오른발,4,리버풀,바이엘 04 레버쿠젠,,,,,,,
863198710,하메스 로드리게스,CAM,커맨더,콜롬비아,왼발,3,에버턴,레알 마드리드,바이에른 뮌헨,AS 모나코,FC 포르투,,,,
863245751,하산 톰바크티,CB,블로커,사우디아라비아,오른발,3,,,,,,,,,
863208128,하칸 찰하놀루,CDM,커맨더,튀르키예,양발,5,롬바르디아 FC,밀라노 FC,바이엘 04 레버쿠젠,함부르크 SV,,,,,
863200155,한스 바나컨,CAM,타이탄,벨기에,양발,5,,,,,,,,,
863202126,해리 케인,ST,커맨더,잉글랜드,양발,5,바이에른 뮌헨,토트넘 홋스퍼,레스터 시티,,,,,,
863226380,황희찬,LW,스피드스터,대한민국,오른발,4,울버햄프턴 원더러스,RB 라이프치히,레드불 잘츠부르크,함부르크 SV,,,,,
863246191,훌리안 알바레스,CF,라인 브레이커,아르헨티나,양발,5,맨체스터 시티,,,,,,,,
864007489,안정환,CF,크로스 포쳐,대한민국,양발,5,부산 아이파크,수원 삼성 블루윙즈,FC 메스,,,,,,
864019580,이운재,GK,GK 빠른 반응,대한민국,오른발,2,전남 드래곤즈,김천 상무,수원 삼성 블루윙즈,,,,,,
864033730,김남일,CDM,파이터,대한민국,오른발,3,전북 현대 모터스,인천 유나이티드,수원 삼성 블루윙즈,페예노르트,전남 드래곤즈,,,,
864039943,박지성,LM,2개의 심장,대한민국,양발,5,맨체스터 유나이티드,,,,,,,,
864084333,김정우,CDM,2개의 심장,대한민국,오른발,3,전북 현대 모터스,성남 FC,울산 HD FC,,,,,,
864136553,이동국,ST,아크로바틱 피니셔,대한민국,오른발,4,전북 현대 모터스,성남 FC,미들즈브러,김천 상무,베르더 브레멘,포항 스틸러스,,,
864136590,이정수,CB,블로커,대한민국,양발,5,수원 삼성 블루윙즈,인천 유나이티드,FC 서울,,,,,,
864136600,최진철,CB,파이터,대한민국,오른발,3,전북 현대 모터스,김천 상무,,,,,,,
864136705,김태영,CB,파이터,대한민국,양발,5,전남 드래곤즈,,,,,,,,
864138161,홍명보,CB,커맨더,대한민국,양발,5,LA 갤럭시,포항 스틸러스,김천 상무,,,,,,
