날짜,GK_ID,피슈팅,선방
2026-04-08,201051539,4,0
2026-04-08,265234102,5,1
2026-04-14,280210257,3,0
2026-04-14,517167495,10,5
2026-04-14,517167495,3,3
2026-04-14,834220901,7,3
2026-04-14,828202811,4,0
2026-04-14,517167495,3,1
2026-04-14,828192119,6,2
2026-04-14,517167495,1,0
2026-04-14,517167495,8,4
2026-04-14,206230621,3,0
2026-04-14,260192119,4,3
2026-04-14,517167495,6,0
2026-04-14,300200389,5,1
2026-04-14,517167495,0,0
2026-04-13,251167495,8,1
2026-04-13,834230621,6,2
2026-04-13,253207998,8,4
2026-04-13,251167495,4,2
2026-04-14,825210257,2,1
2026-04-14,834210257,3,1
2026-04-14,834210257,5,2
2026-04-14,201051539,5,1
2026-04-14,218199987,6,1
2026-04-14,834210257,0,0
2026-04-13,834210257,3,2
2026-04-13,206193041,4,1
2026-04-13,283211101,5,1
2026-04-13,834210257,2,1
2026-04-12,834210257,3,1
2026-04-12,802167948,5,2
2026-04-12,834210257,8,2
2026-04-12,828215698,1,0
2026-04-12,834210257,2,0
2026-04-12,253167495,5,0
2026-04-11,834210257,4,2
2026-04-11,265234102,2,0
2026-04-15,206167948,4,2
2026-04-15,237212831,4,1
2026-04-15,802167495,2,1
2026-04-15,237212831,6,2
2026-04-10,206215316,4,2
2026-04-10,237212831,1,0
2026-04-10,300192119,5,3
2026-04-10,237212831,3,1
2026-04-10,840215316,4,1
2026-04-10,237212831,6,3
2026-04-10,300192119,1,1
2026-04-10,237212831,6,2
2026-04-10,291227127,5,3
2026-04-10,237212831,3,0
2026-04-08,291220901,6,3
2026-04-08,237212831,5,2
2026-04-08,300167495,2,0
2026-04-08,300073562,2,1
2026-04-15,256186153,5,3
2026-04-15,217212831,5,2
2026-04-14,256186153,4,0
2026-04-14,517235840,4,1
2026-04-14,829235073,6,2
2026-04-14,256186153,4,1
2026-04-14,826204935,3,2
2026-04-14,256186153,5,1
2026-04-14,256186153,6,1
2026-04-14,253192119,2,0
2026-04-14,265233306,10,6
2026-04-14,256186153,6,1
2026-04-13,294238570,5,2
2026-04-13,256186153,6,3
2026-04-13,256186153,2,1
2026-04-13,256167495,5,3
2026-04-13,256186153,6,4
2026-04-13,300192119,6,0
2026-04-15,834215698,2,0
2026-04-15,834212831,2,2
2026-04-15,265186153,7,2
2026-04-15,834212831,5,1
2026-04-15,834212831,4,1
2026-04-15,840215316,5,3
2026-04-15,256210257,4,3
2026-04-15,834212831,6,1
2026-04-15,834212831,3,2
2026-04-15,280230621,4,0
2026-04-15,217203042,5,4
2026-04-15,834212831,2,2
2026-04-15,855192119,5,5
2026-04-15,834212831,4,0
2026-04-15,216234642,3,1
2026-04-15,834212831,4,2
2026-04-15,834212831,5,3
2026-04-15,517235073,7,5
2026-04-14,252167948,9,5
2026-04-14,815224836,3,0
2026-04-14,815224836,6,2
2026-04-14,251186153,7,2
2026-04-14,815224836,3,2
2026-04-14,206164835,2,0
2026-04-14,815224836,2,0
2026-04-14,825212831,3,1
2026-04-14,815224836,4,1
2026-04-14,848051539,4,1
2026-04-14,851230872,3,0
2026-04-14,815224836,2,0
2026-04-14,265234102,6,3
2026-04-14,815224836,5,3
2026-04-14,815224836,6,5
2026-04-14,826226753,4,2
2026-04-14,252167948,3,0
2026-04-14,815224836,3,2
2026-04-14,828200389,5,3
2026-04-14,251186153,5,3
2026-04-14,206024630,3,0
2026-04-14,828200389,5,4
2026-04-14,256167495,7,3
2026-04-14,828200389,8,4
2026-04-14,828200389,6,3
2026-04-14,256210257,3,0
2026-04-13,828200389,1,0
2026-04-13,829204883,5,3
2026-04-13,828200389,7,4
2026-04-13,234162835,4,0
2026-04-13,234167948,5,3
2026-04-13,828200389,8,5
2026-04-13,828200389,5,1
2026-04-13,300235840,4,0
2026-04-13,207190053,7,2
2026-04-13,828200389,6,4
2026-04-15,300203841,6,2
2026-04-15,853212432,5,1
2026-04-15,206177683,2,2
2026-04-15,853212432,4,0
2026-04-14,834220901,5,4
2026-04-14,853212432,7,5
2026-04-14,274192119,8,4
2026-04-14,853212432,5,3
2026-04-14,300211738,3,1
2026-04-14,853212432,4,1
2026-04-14,834192119,4,1
2026-04-14,853212432,5,3
2026-04-14,517193698,4,2
2026-04-14,853212432,4,2
2026-04-14,214192448,5,0
2026-04-14,853212432,6,2
2026-04-14,853212432,4,1
2026-04-14,206024630,4,2
2026-04-14,234192119,4,0
2026-04-14,265234102,5,2
2026-04-14,265234102,8,4
2026-04-14,201048940,5,1
2026-04-14,291262621,2,1
2026-04-14,265234102,6,3
2026-04-14,834192119,4,1
2026-04-14,265234102,4,1
2026-04-14,253167495,10,5
2026-04-14,265234102,8,4
2026-04-14,237165735,4,2
2026-04-14,265234102,8,4
2026-04-14,517230621,5,2
2026-04-14,265234102,7,4
2026-04-14,256186153,4,3
2026-04-14,265234102,6,2
2026-04-13,265234102,2,1
2026-04-13,283186569,5,1
2026-04-15,834230621,6,3
2026-04-15,825051539,9,5
2026-04-15,834230621,5,1
2026-04-15,231146748,6,1
2026-04-15,834230621,7,1
2026-04-15,300233306,3,1
2026-04-15,291262621,7,4
2026-04-15,834230621,7,3
2026-04-14,834230621,8,5
2026-04-14,251167495,2,0
2026-04-14,834230621,2,0
2026-04-14,206193105,6,2
2026-04-14,834212831,21,9
2026-04-14,834230621,0,0
2026-04-14,216000488,5,0
2026-04-14,834230621,10,4
2026-04-14,834230621,4,1
2026-04-14,253204935,8,3
2026-04-14,270233934,8,4
2026-04-14,251192119,5,1
2026-04-14,270233267,2,0
2026-04-14,251192119,4,1
2026-04-14,834220901,2,0
2026-04-14,251192119,9,5
2026-04-14,848225116,4,1
2026-04-14,270193105,7,5
2026-04-14,517259532,3,0
2026-04-14,270193105,5,2
2026-04-14,265225116,3,1
2026-04-14,300230621,5,3
2026-04-13,265225116,6,2
2026-04-13,517254803,6,2
2026-04-13,265225116,5,2
2026-04-13,283200316,5,3
2026-04-13,231193080,3,1
2026-04-13,265225116,4,3
2026-04-13,265225116,7,3
2026-04-13,300277823,7,3
2026-04-13,265225116,6,4
2026-04-13,242192119,2,2
2026-04-13,265225116,1,0
2026-04-13,802167948,10,4
2026-04-13,265225116,4,1
2026-04-13,827048940,3,1
2026-04-13,265225116,4,2
2026-04-13,216234642,13,7
2026-04-14,217212831,5,1
2026-04-14,517224003,3,1
2026-04-14,225238570,8,4
2026-04-14,835016254,4,2
2026-04-14,825212831,6,2
2026-04-14,835016254,4,2
2026-04-14,835016254,3,0
2026-04-14,234167948,1,1
2026-04-14,217210257,10,6
2026-04-14,828212831,4,3
2026-04-14,828212831,2,0
2026-04-14,246193105,5,2
2026-04-14,828212831,7,4
2026-04-14,300233189,2,1
2026-04-14,231193080,3,2
2026-04-14,513186153,2,0
2026-04-14,513186153,6,3
2026-04-14,318172723,6,1
2026-04-13,206177683,2,0
2026-04-13,513186153,7,5
2026-04-13,231173426,2,0
2026-04-13,513186153,7,4
2026-04-13,517215698,5,0
2026-04-13,513186153,7,2
2026-04-13,513186153,3,1
2026-04-13,216192448,4,0
2026-04-13,517202811,3,0
2026-04-13,513186153,2,2
2026-04-13,513186153,1,0
2026-04-13,270193105,4,0
2026-04-14,802182494,3,1
2026-04-14,300167495,4,1
2026-04-14,802182494,8,5
2026-04-14,111051539,3,1
2026-04-14,251192119,7,3
2026-04-14,802182494,6,3
2026-04-14,802182494,3,2
2026-04-14,300192119,3,1
2026-04-15,253192119,5,3
2026-04-15,802163587,5,2
2026-04-15,300260978,5,2
2026-04-15,253192119,3,2
2026-04-15,253192119,5,2
2026-04-15,265233306,7,2
2026-04-15,300192119,5,3
2026-04-15,253192119,7,2
2026-04-15,246199987,6,4
2026-04-15,206024630,4,1
2026-04-15,246199987,2,0
2026-04-15,207167495,4,1
2026-04-14,237192119,4,1
2026-04-14,246199987,4,3
2026-04-15,834252154,9,6
2026-04-15,251051539,6,4
2026-04-14,834212831,2,0
2026-04-14,251051539,5,3
2026-04-14,300243675,4,0
2026-04-14,251051539,4,3
2026-04-14,855200389,3,1
2026-04-14,251051539,7,3
2026-04-14,234167495,5,3
2026-04-14,251051539,2,0
2026-04-14,206024630,4,2
2026-04-14,251051539,7,4
2026-04-14,828212831,3,1
2026-04-14,251051539,5,1
2026-04-14,206024630,4,3
2026-04-14,251051539,9,4
2026-04-13,231024630,3,0
2026-04-13,251051539,4,3
2026-04-15,852223885,2,0
2026-04-15,253192119,2,1
2026-04-15,265234102,6,0
2026-04-15,852223885,3,1
2026-04-15,233192119,7,4
2026-04-15,834167495,4,0
2026-04-15,834167495,4,3
2026-04-15,501140293,9,7
2026-04-14,828212831,5,2
2026-04-14,834167495,4,4
2026-04-14,834167495,5,2
2026-04-14,256210257,2,0
2026-04-14,251192119,7,1
2026-04-14,834167495,4,1
2026-04-14,300190941,7,4
2026-04-14,834167495,4,2
2026-04-13,802051539,16,7
2026-04-13,834167495,0,0
2026-04-14,300167495,3,1
2026-04-14,265234102,6,1
2026-04-14,300167495,5,2
2026-04-14,265233306,0,0
2026-04-14,300167495,5,2
2026-04-14,214167495,10,4
2026-04-13,300167495,6,1
2026-04-13,217210257,4,1
2026-04-12,300167495,6,4
2026-04-12,265233306,5,2
2026-04-12,300167495,4,1
2026-04-12,242192119,7,4
2026-04-12,300167495,5,2
2026-04-12,818167495,6,2
2026-04-12,300167495,7,1
2026-04-12,252051539,7,5
2026-04-12,300167495,4,1
2026-04-12,206177683,2,1
2026-04-15,277212432,6,0
2026-04-15,291262621,6,3
2026-04-15,291262621,4,2
2026-04-15,804262621,2,1
2026-04-15,291262621,4,1
2026-04-15,300212831,4,1
2026-04-14,291262621,5,1
2026-04-14,291262621,2,1
2026-04-14,291262621,4,1
2026-04-14,251192119,7,3
2026-04-13,268051539,5,2
2026-04-13,291262621,9,3
2026-04-15,826226753,6,2
2026-04-15,300194404,4,0
2026-04-15,517204883,2,1
2026-04-15,300194404,5,1
2026-04-15,856192119,5,2
2026-04-15,300194404,3,1
2026-04-15,323174543,6,2
2026-04-15,300194404,3,2
2026-04-15,300194404,2,0
2026-04-15,260213951,3,1
2026-04-15,300194404,7,3
2026-04-15,300212831,6,3
2026-04-15,265234102,5,1
2026-04-15,300194404,3,1
2026-04-15,853233286,2,0
2026-04-15,300194404,5,1
2026-04-15,300192119,1,0
2026-04-15,300194404,0,0
2026-04-15,251192119,6,2
2026-04-15,251167948,5,4
2026-04-15,251192119,6,2
2026-04-15,825048940,3,1
2026-04-15,251192119,5,1
2026-04-15,253204935,8,5
2026-04-14,289051539,5,0
2026-04-14,501230621,5,1
2026-04-14,289051539,0,0
2026-04-14,283002147,2,0
2026-04-13,289051539,6,5
2026-04-13,265192119,5,3
2026-04-13,206177683,9,5
2026-04-13,289051539,4,1
2026-04-12,289051539,3,3
2026-04-12,251051539,3,1
2026-04-12,289051539,5,2
2026-04-12,216192448,6,3
2026-04-12,289051539,4,1
2026-04-12,251192119,1,0
2026-04-14,237212831,2,1
2026-04-14,234192119,1,0
2026-04-14,237212831,5,3
2026-04-14,300228413,8,6
2026-04-14,237212831,5,3
2026-04-14,206192448,6,5
2026-04-14,237212831,7,4
2026-04-14,206024630,3,0
2026-04-14,237212831,5,2
2026-04-14,834250753,2,0
2026-04-14,237212831,3,1
2026-04-14,511215698,3,2
2026-04-13,237212831,4,1
2026-04-13,283170597,9,4
2026-04-13,825210257,1,0
2026-04-13,237212831,7,2
2026-04-13,217210257,4,1
2026-04-13,237212831,2,1
2026-04-14,300186148,4,0
2026-04-14,283170597,8,4
2026-04-14,270193105,2,1
2026-04-14,283170597,4,3
2026-04-13,265186153,5,2
2026-04-13,283170597,5,3
2026-04-13,206024630,4,2
2026-04-13,283170597,5,4
2026-04-13,283170597,5,2
2026-04-13,300224251,4,0
2026-04-13,280167948,10,6
2026-04-13,283170597,2,2
2026-04-13,234192119,3,1
2026-04-13,283170597,9,6
2026-04-12,826192563,3,2
2026-04-12,283170597,4,1
2026-04-12,270193105,3,2
2026-04-12,283170597,8,2
2026-04-13,201051539,8,4
2026-04-13,253192119,6,1
2026-04-13,828212831,5,3
2026-04-13,253192119,4,1
2026-04-13,206177683,7,4
2026-04-13,517204883,5,3
2026-04-13,206177683,2,1
2026-04-13,270233934,2,1
2026-04-12,206177683,4,3
2026-04-12,234162835,4,1
2026-04-12,206177683,4,1
2026-04-12,218221087,1,0
2026-04-12,206177683,6,2
2026-04-12,237212831,4,0
2026-04-12,206177683,2,0
2026-04-12,291211738,7,4
2026-04-12,206177683,6,4
2026-04-12,270221087,6,3
2026-04-13,214024630,4,2
2026-04-13,513203841,10,4
2026-04-13,513203841,5,4
2026-04-13,260210257,4,2
2026-04-13,513203841,2,2
2026-04-13,825192448,2,1
2026-04-13,513203841,4,3
2026-04-13,828212831,7,3
2026-04-13,513203841,6,5
2026-04-13,844199641,7,4
2026-04-13,513203841,7,1
2026-04-13,828215698,3,0
2026-04-13,513203841,5,1
2026-04-13,265233306,1,0
2026-04-13,217203042,2,2
2026-04-13,513203841,1,0
2026-04-15,291262621,8,4
2026-04-15,300234642,6,1
2026-04-15,846193080,6,2
2026-04-15,291262621,2,1
2026-04-15,291262621,6,2
2026-04-15,265234102,6,1
2026-04-15,291262621,1,0
2026-04-15,221210257,6,2
2026-04-15,291262621,1,0
2026-04-15,283170597,4,1
2026-04-15,291262621,4,1
2026-04-15,825210257,3,1
2026-04-15,206203841,8,5
2026-04-15,280212831,6,2
2026-04-15,291262621,6,1
2026-04-15,840215316,3,2
2026-04-15,291262621,4,2
2026-04-15,217212831,7,1
2026-04-15,291262621,0,0
2026-04-15,264190941,5,0
2026-04-13,264190941,7,3
2026-04-13,216162835,8,4
2026-04-12,216162835,4,2
2026-04-12,234190053,3,1
2026-04-12,216162835,7,4
2026-04-12,256210257,8,3
2026-04-09,216162835,5,2
2026-04-09,251192119,9,3
2026-04-09,216162835,5,3
2026-04-09,284216065,6,3
2026-04-09,814186569,4,1
2026-04-09,216162835,1,0
2026-04-09,216162835,4,1
2026-04-09,283186569,2,0
2026-04-09,216162835,5,4
2026-04-09,300167495,3,0
2026-04-08,216162835,6,4
2026-04-08,265186153,5,0
2026-04-13,216230621,4,0
2026-04-13,825210257,6,3
2026-04-13,851204935,4,1
2026-04-13,825210257,2,1
2026-04-13,253192119,5,0
2026-04-13,825210257,3,1
2026-04-13,270233934,5,2
2026-04-13,825210257,2,1
2026-04-12,834210257,4,1
2026-04-12,825210257,2,1
2026-04-12,300259065,4,2
2026-04-12,825210257,4,2
2026-04-12,284216065,4,2
2026-04-12,825210257,5,3
2026-04-12,517192563,6,3
2026-04-12,825210257,4,2
2026-04-10,265192119,7,2
2026-04-10,825210257,3,0
2026-04-14,206173373,4,2
2026-04-14,517204883,3,1
2026-04-14,206173373,3,0
2026-04-14,256168435,4,2
2026-04-13,851204935,4,1
2026-04-13,206173373,4,0
2026-04-13,206173373,10,6
2026-04-13,828212831,1,0
2026-04-13,206173373,1,0
2026-04-13,845242179,2,1
2026-04-13,206173373,7,5
2026-04-13,206208104,6,2
2026-04-13,206173373,6,1
2026-04-13,300225149,4,3
2026-04-13,206173373,4,0
2026-04-13,802051539,2,0
2026-04-14,846193080,3,1
2026-04-14,270234577,5,3
2026-04-14,846193080,8,3
2026-04-14,834210257,2,1
2026-04-14,300215698,3,2
2026-04-14,846193080,8,3
2026-04-14,846193080,6,2
2026-04-14,517251752,4,3
2026-04-14,846193080,7,3
2026-04-14,265186153,4,2
2026-04-14,846193080,5,3
2026-04-14,517259532,4,3
2026-04-13,846193080,7,3
2026-04-13,515240091,5,1
2026-04-13,265225116,8,4
2026-04-13,846193080,6,2
2026-04-13,846193080,3,0
2026-04-13,283167495,3,1
2026-04-13,846193080,5,2
2026-04-13,265192119,3,0
2026-04-15,233192119,2,1
2026-04-15,845233267,7,6
2026-04-13,845233267,2,0
2026-04-13,289019580,7,4
2026-04-13,845233267,3,2
2026-04-13,207204935,0,0
2026-04-13,845233267,4,1
2026-04-13,260213951,6,2
2026-04-13,206024630,3,1
2026-04-13,845233267,5,2
2026-04-13,268051539,7,2
2026-04-13,845233267,0,0
2026-04-13,845233267,5,2
2026-04-13,834246139,6,2
2026-04-13,300259532,6,2
2026-04-13,845233267,2,1
2026-04-12,251150724,6,1
2026-04-12,845233267,1,0
2026-04-14,829235073,7,4
2026-04-14,265233306,6,6
2026-04-14,804262621,3,1
2026-04-14,829235073,4,2
2026-04-14,829235073,4,0
2026-04-14,848051539,4,1
2026-04-14,829235073,4,2
2026-04-14,300263063,5,2
2026-04-14,829235073,2,2
2026-04-14,300192448,3,0
2026-04-14,829235073,4,3
2026-04-14,246199987,3,1
2026-04-13,814048940,5,3
2026-04-13,828215698,2,2
2026-04-13,300192119,1,0
2026-04-13,814048940,7,4
2026-04-13,814048940,2,0
2026-04-13,828215698,9,3
2026-04-13,828230621,3,1
2026-04-13,814048940,5,4
2026-04-15,289192119,3,1
2026-04-15,324024630,3,2
2026-04-15,829235073,5,2
2026-04-15,324024630,2,1
2026-04-14,237210257,6,4
2026-04-14,324024630,7,4
2026-04-14,284216065,5,2
2026-04-14,324024630,0,0
2026-04-14,848167948,6,5
2026-04-14,324024630,3,1
2026-04-13,246199987,5,2
2026-04-13,283230621,4,2
2026-04-13,246199987,3,1
2026-04-13,206186153,3,1
2026-04-13,246199987,4,0
2026-04-13,828212831,2,0
2026-04-12,246199987,9,6
2026-04-12,300216065,3,0
2026-04-13,270233267,3,2
2026-04-13,826226753,1,0
2026-04-13,237192119,3,0
2026-04-13,270233267,4,2
2026-04-13,270233267,1,0
2026-04-13,828192119,10,6
2026-04-13,300228789,7,5
2026-04-13,270233267,2,2
2026-04-12,270233267,3,0
2026-04-12,206164835,5,1
2026-04-12,300262621,3,1
2026-04-12,270233267,8,5
2026-04-12,270233267,1,1
2026-04-12,828215698,4,0
2026-04-12,270233267,2,1
2026-04-12,300225395,3,1
2026-04-14,283211101,3,1
2026-04-14,804262621,5,1
2026-04-14,221192448,5,1
2026-04-14,283211101,4,1
2026-04-14,206203775,4,3
2026-04-14,283211101,6,4
2026-04-14,283211101,5,1
2026-04-14,300235840,3,3
2026-04-14,283211101,2,0
2026-04-14,829204883,6,2
2026-04-14,834230621,10,6
2026-04-14,283211101,1,0
2026-04-14,252167948,5,1
2026-04-14,283211101,4,0
2026-04-14,283211101,4,2
2026-04-14,206024630,3,1
2026-04-14,283211101,2,0
2026-04-14,265225116,6,4
2026-04-14,283211101,3,1
2026-04-14,218199987,6,3
2026-04-14,804263063,6,2
2026-04-14,256199987,3,1
2026-04-14,826205186,7,3
2026-04-14,256199987,4,2
2026-04-14,256199987,5,2
2026-04-14,300270821,6,4
2026-04-14,852200159,5,5
2026-04-14,256199987,4,2
2026-04-13,300192448,5,2
2026-04-13,256199987,2,2
2026-04-13,300215698,7,6
2026-04-13,256199987,6,3
2026-04-13,289178005,5,2
2026-04-13,256199987,4,2
2026-04-13,256199987,6,2
2026-04-13,256186569,4,1
2026-04-13,206177683,1,0
2026-04-13,256199987,5,2
2026-04-14,856210385,6,1
2026-04-14,324024630,4,2
2026-04-14,284216065,4,1
2026-04-14,324024630,2,2
2026-04-14,291220901,9,4
2026-04-14,324024630,6,3
2026-04-14,264190941,1,1
2026-04-14,324024630,3,2
2026-04-14,300192448,2,0
2026-04-14,324024630,2,1
2026-04-14,265225116,2,0
2026-04-14,324024630,4,1
2026-04-13,216163587,5,2
2026-04-13,324024630,4,1
2026-04-13,252167948,0,0
2026-04-13,324024630,3,0
2026-04-12,291262621,7,1
2026-04-12,324024630,7,3
2026-04-15,828226753,7,5
2026-04-15,852192448,5,3
2026-04-15,828226753,4,3
2026-04-15,231024630,6,4
2026-04-15,828226753,8,5
2026-04-15,206024630,4,2
2026-04-15,828226753,8,8
2026-04-15,283186569,4,1
2026-04-15,828226753,5,4
2026-04-15,517223885,8,4
2026-04-15,828226753,5,4
2026-04-15,300226753,6,0
2026-04-14,300192119,5,2
2026-04-14,300192119,11,3
2026-04-14,300192119,4,1
2026-04-14,206048940,3,1
2026-04-14,300192119,4,0
2026-04-14,300259532,0,0
2026-04-13,300192119,8,4
2026-04-13,501230621,5,2
2026-04-13,300192119,1,1
2026-04-13,270233267,5,3
2026-04-13,300192119,3,1
2026-04-13,300192119,8,3
2026-04-13,265192119,3,1
2026-04-13,300192119,2,1
2026-04-13,300192119,6,3
2026-04-13,265233306,5,1
2026-04-12,300192119,3,1
2026-04-12,254048940,4,3
2026-04-14,828215698,5,1
2026-04-14,264190941,2,1
2026-04-14,206193080,8,2
2026-04-14,802163587,3,1
2026-04-14,300186148,5,3
2026-04-14,324024630,9,5
2026-04-14,300254803,6,2
2026-04-14,300186148,6,2
2026-04-14,834192119,11,0
2026-04-14,300186148,2,0
2026-04-14,300186148,4,2
2026-04-14,825192448,6,2
2026-04-14,252051539,4,2
2026-04-14,300186148,3,1
2026-04-14,234051539,7,2
2026-04-14,300186148,4,1
2026-04-14,270193105,1,1
2026-04-14,300186148,4,2
2026-04-14,802051539,3,3
2026-04-14,300186148,5,0
2026-04-14,206177683,3,2
2026-04-14,300186148,5,3
2026-04-14,826200389,7,3
2026-04-14,829220901,4,2
2026-04-14,829220901,1,1
2026-04-14,237212831,2,0
2026-04-14,829220901,6,2
2026-04-14,264190941,4,1
2026-04-14,829220901,7,4
2026-04-14,845233267,3,1
2026-04-14,829220901,9,8
2026-04-14,300262621,5,2
2026-04-14,829220901,5,1
2026-04-14,300215698,6,3
2026-04-14,829220901,3,1
2026-04-14,231024630,4,4
2026-04-14,829167495,6,1
2026-04-14,300192119,5,2
2026-04-14,829167495,8,2
2026-04-14,834210257,4,2
2026-04-14,829167495,9,4
2026-04-14,234051539,7,2
2026-04-14,829167495,10,3
2026-04-14,206186153,7,2
2026-04-14,829167495,12,7
2026-04-14,283170597,9,4
2026-04-14,829167495,4,2
2026-04-14,246199987,5,2
2026-04-14,829167495,6,2
2026-04-14,828215698,5,4
2026-04-14,829167495,5,2
2026-04-14,291211738,9,5
2026-04-14,829167495,7,1
2026-04-14,201167948,7,3
2026-04-14,829167495,2,0
2026-04-14,300192448,4,1
2026-04-15,829235073,3,0
2026-04-15,256193105,8,5
2026-04-15,251167495,3,2
2026-04-15,256193105,7,3
2026-04-14,825212831,1,0
2026-04-14,207193080,6,4
2026-04-14,207193080,3,1
2026-04-14,274192119,7,6
2026-04-14,834177683,5,2
2026-04-14,207193080,4,1
2026-04-14,207193080,4,2
2026-04-14,265233306,2,2
2026-04-14,206024630,2,0
2026-04-14,207193080,3,3
2026-04-13,324024630,4,3
2026-04-13,207193080,4,1
2026-04-13,322177644,5,1
2026-04-13,207193080,4,1
2026-04-13,270233934,3,0
2026-04-13,207193080,6,3
2026-04-13,846202811,5,2
2026-04-13,207193080,4,0
2026-04-13,264230621,4,3
2026-04-13,207193080,8,1
2026-04-13,253192119,3,2
2026-04-13,218221087,3,1
2026-04-13,804262621,3,2
2026-04-13,218221087,5,3
2026-04-13,218221087,6,3
2026-04-13,300215698,4,2
2026-04-13,218221087,4,3
2026-04-13,853232065,3,2
2026-04-12,294238570,1,0
2026-04-12,218221087,4,2
2026-04-12,218221087,4,1
2026-04-12,274192119,8,3
2026-04-12,218221087,3,3
2026-04-12,508186153,2,0
2026-04-10,300233934,4,0
2026-04-10,218221087,4,3
2026-04-10,218221087,0,0
2026-04-10,252167948,2,0
2026-04-15,852186153,7,2
2026-04-15,829051539,4,1
2026-04-15,828192119,5,4
2026-04-15,829051539,7,5
2026-04-15,829199987,3,1
2026-04-15,829051539,2,0
2026-04-15,283167495,3,2
2026-04-15,829051539,2,1
2026-04-15,517235073,4,3
2026-04-15,829051539,3,0
2026-04-15,810225116,5,2
2026-04-15,829051539,1,1
2026-04-15,802167948,8,1
2026-04-15,829051539,2,1
2026-04-15,300186153,1,1
2026-04-15,829051539,19,6
2026-04-15,206024630,1,1
2026-04-15,829051539,4,0
2026-04-15,300192119,6,1
2026-04-15,829051539,5,2
2026-04-14,237001179,3,2
2026-04-14,264190941,4,2
2026-04-14,264190941,9,4
2026-04-14,268051539,7,3
2026-04-14,802005479,8,4
2026-04-14,264190941,4,1
2026-04-14,252162835,4,3
2026-04-14,264190941,4,2
2026-04-14,216189690,8,2
2026-04-14,264190941,3,1
2026-04-13,300262621,8,4
2026-04-13,264190941,6,4
2026-04-15,251001179,4,2
2026-04-15,214051539,1,0
2026-04-14,251001179,2,1
2026-04-14,300260978,3,0
2026-04-14,280210257,8,1
2026-04-14,251001179,3,1
2026-04-14,251001179,8,4
2026-04-14,517211738,2,1
2026-04-14,251001179,3,1
2026-04-14,300186153,8,3
2026-04-14,251001179,3,3
2026-04-14,834230621,5,2
2026-04-14,251001179,1,1
2026-04-14,233192119,6,5
2026-04-15,216200389,4,3
2026-04-15,852263880,3,1
2026-04-15,231024630,5,2
2026-04-15,216200389,6,1
2026-04-14,216200389,5,5
2026-04-14,300206585,8,4
2026-04-13,216200389,4,1
2026-04-13,818167495,4,1
2026-04-13,856228789,5,2
2026-04-13,216200389,8,5
2026-04-13,810246139,4,0
2026-04-13,216200389,0,0
2026-04-13,300186153,3,1
2026-04-13,216200389,9,6
2026-04-13,300233189,2,0
2026-04-13,216200389,2,0
2026-04-13,840215316,4,2
2026-04-13,216200389,1,0
2026-04-13,253167495,5,1
2026-04-13,216200389,9,6
2026-04-14,834235840,2,1
2026-04-14,253192119,6,1
2026-04-14,253192119,4,2
2026-04-14,280177683,7,2
2026-04-14,253192119,7,2
2026-04-14,300234777,4,3
2026-04-14,283186569,3,2
2026-04-14,253192119,4,4
2026-04-14,253192119,7,2
2026-04-14,826226753,2,0
2026-04-11,253192119,6,3
2026-04-11,834202811,8,4
2026-04-11,253192119,4,2
2026-04-11,828212831,3,1
2026-04-11,856235840,7,4
2026-04-11,253192119,2,1
2026-04-13,247191924,0,0
2026-04-13,300263887,5,1
