GK_ID,피슈팅,선방
826200389,6,5
828202811,4,1
828202811,5,3
216234642,12,4
828202811,2,1
852223885,12,7
256051539,6,2
828202811,5,3
828202811,5,2
252162835,1,0
828192119,3,1
206192448,6,3
828192119,4,2
300242879,4,1
828192119,12,6
517235840,3,1
828192119,8,4
242192119,2,1
828192119,4,2
246199987,9,6
828192119,7,4
834230621,6,2
828192119,8,4
111051539,6,2
828192119,5,1
834190941,2,2
828192119,7,3
834210257,2,1
828192119,5,1
840209981,7,4
206230621,2,1
246186569,3,0
206230621,4,1
300263063,3,2
256210257,9,3
206230621,7,4
851210676,7,3
206230621,5,1
206230621,0,0
810225116,7,2
834215698,7,1
206230621,2,1
856259532,7,4
206230621,2,1
206177683,6,3
206230621,7,3
206230621,3,1
804262621,3,1
270233934,5,4
217199987,4,2
217199987,6,1
251186153,8,6
217199987,9,5
206024630,7,4
217199987,3,0
802167948,7,3
324024630,9,3
217199987,6,1
217199987,3,2
517192563,5,1
280167495,4,1
300167495,4,2
280167495,4,2
234162835,9,3
280167495,3,2
201167948,1,1
280167495,4,0
265234102,2,0
300200389,2,0
206024630,2,2
300200389,2,0
214186569,5,2
300200389,8,7
508215698,4,1
834230621,3,1
300200389,2,2
834230621,2,1
829192448,6,4
834230621,3,1
237192119,4,2
826193698,6,2
834230621,5,2
834230621,2,0
206024630,1,1
851220901,3,2
834230621,4,1
511234102,6,2
834230621,3,2
206024630,7,1
834230621,5,2
834230621,1,1
517200389,3,0
834230621,2,0
300235840,1,1
256199987,8,4
834230621,1,1
825210257,8,4
289190053,5,2
825210257,7,3
300215698,5,2
825210257,1,0
515235840,5,3
825210257,7,3
284216065,3,0
825210257,3,2
101051539,7,4
825210257,5,1
207210257,2,0
825210257,1,0
251048940,4,2
825210257,2,2
827048940,2,0
825210257,5,1
253177683,3,1
834215698,0,0
201051539,5,1
201051539,8,3
810235073,7,3
201051539,4,1
818167495,10,7
218199987,2,1
101048940,11,3
218199987,2,1
237192119,5,3
840193080,10,6
218199987,4,2
218199987,6,1
300186569,3,2
218199987,5,4
256051539,2,0
265233306,4,2
218199987,6,2
218199987,3,2
836230621,6,2
218199987,5,3
802051539,2,1
218199987,1,0
825210257,3,0
206193041,6,3
214192119,2,0
300206075,6,3
206193041,2,2
206193041,6,2
851220901,5,1
206193041,9,3
829199987,2,1
206177683,0,0
206193041,8,2
825212831,5,1
206193041,4,3
511262621,4,0
206193041,5,2
300243675,4,1
206193041,9,2
283211101,3,0
840206585,0,0
300192119,3,0
283211101,0,0
840206585,7,4
802167948,7,4
206212831,5,3
802167948,3,3
802167948,4,3
515210257,5,3
291220901,3,0
802167948,4,2
829235073,5,4
802167948,3,2
802167948,9,4
217212831,5,1
834212831,0,0
802167948,0,0
802167948,4,1
291262621,4,1
802167948,11,7
300177683,4,0
828215698,6,2
300192119,7,4
828215698,2,1
256167495,7,3
206177683,8,3
828215698,5,3
251167495,3,1
828215698,2,1
828215698,9,5
201000001,13,3
845233267,8,2
828215698,8,5
828215698,4,3
840206585,7,2
234001179,8,1
253167495,9,5
253167495,3,0
253192119,7,2
253167495,7,1
265186153,5,2
253167495,5,1
101051539,6,1
234051539,5,1
253167495,5,2
253167495,14,10
515240091,3,1
283230621,4,1
253167495,10,5
253167495,2,0
852186153,6,3
253167495,6,4
834190941,4,3
265234102,2,0
253167495,5,4
291227127,4,2
265234102,4,1
265234102,4,2
508163489,7,1
265234102,10,3
283211101,3,1
265234102,2,0
237210257,4,0
267244020,5,4
265234102,5,3
265234102,4,2
206177683,9,4
517167495,5,2
265234102,5,3
300240913,4,2
265234102,7,6
265234102,7,5
300193336,4,1
848210257,3,0
270234577,0,0
848210257,4,1
216234642,2,1
848210257,2,1
300212831,5,1
848210257,5,2
206024630,5,2
848210257,0,0
283211101,4,3
848210257,7,6
851204935,3,2
848210257,2,0
836230621,6,2
848210257,8,5
300222389,5,2
848210257,8,5
264230621,4,2
237051539,7,1
517235840,3,0
237051539,4,2
246173373,5,2
237051539,4,2
265234102,2,0
237051539,8,6
237210257,5,3
237051539,5,3
284216065,5,0
237051539,5,0
253167495,2,2
237051539,6,3
256051539,4,2
216167495,4,2
237051539,3,0
237051539,8,5
828167495,7,2
251192119,5,3
834242948,5,1
802167948,7,4
834242948,1,1
829192448,4,3
834242948,2,1
834242948,5,3
503162835,6,1
829192448,10,1
834242948,2,1
834242948,6,4
207210257,2,0
834190941,2,0
834242948,0,0
834242948,5,1
206177683,2,1
253192119,5,4
834242948,5,1
101000488,6,1
284216065,3,1
284216065,7,3
300177683,5,0
284216065,8,4
324024630,3,1
264230621,7,5
834192119,7,3
300192119,4,3
264230621,4,1
253167495,2,1
264230621,4,2
270193105,5,2
251186153,4,0
270193105,4,0
324024630,5,2
270193105,8,5
265234102,9,7
270193105,6,3
810243952,11,6
270193105,9,6
280225116,5,3
270193105,6,1
300186153,6,1
270193105,5,2
253192119,8,4
270193105,6,4
291262621,4,2
270193105,7,3
206186153,3,1
515215698,0,0
846212831,6,2
515215698,2,2
237210257,3,0
515215698,3,1
827048940,8,3
515215698,4,3
845202811,6,1
515215698,6,2
280215698,6,3
515215698,4,3
323193041,5,0
515215698,3,0
234190053,3,2
283230621,5,1
515215698,4,1
515215698,3,1
206192119,5,1
851220901,4,2
848225116,7,5
247191924,10,5
848225116,5,2
251167495,5,2
848225116,7,2
513177683,4,2
848225116,8,5
853232065,8,6
848225116,2,0
216192448,11,2
848225116,0,0
825212831,4,2
848225116,2,1
848167948,5,2
848225116,7,3
300192448,6,4
848225116,2,1
845005479,4,2
268051539,5,2
268051539,3,0
856228789,5,2
291262621,5,3
268051539,2,1
206203775,6,1
268051539,3,1
251024630,5,2
300206585,4,2
848190941,7,1
300206585,4,2
207212831,8,4
300206585,6,3
252002147,6,1
300206585,1,0
834220901,3,0
300206585,6,4
828167495,9,0
300206585,5,1
300206075,5,3
300206585,5,2
216192448,2,0
300206585,6,4
834210257,4,1
300206585,4,0
829051539,3,1
853212432,9,4
829051539,6,2
834220901,3,2
829051539,4,3
300270141,6,4
829051539,3,1
513235073,3,2
829051539,1,0
825005479,5,2
829051539,4,2
268051539,9,4
829051539,3,1
513186153,2,1
829051539,1,0
256186153,6,2
829051539,8,3
825212831,3,1
828212831,5,3
251051539,4,0
828212831,8,4
231173426,2,0
828212831,6,4
828212831,1,0
231024630,3,0
828212831,7,6
828212831,1,0
216162835,5,1
214001179,3,0
828212831,0,0
828212831,4,3
251192119,7,4
828212831,5,2
825234642,1,0
826204935,3,0
237210257,5,2
251001179,5,1
214051539,8,2
270193105,4,3
214051539,2,2
324024630,4,1
214051539,6,2
242186153,5,2
214051539,2,1
101001179,3,0
214051539,6,4
300194404,2,0
214051539,5,4
291220901,0,0
214051539,1,0
293212432,3,1
256192448,5,1
300215698,6,3
300233164,5,3
214192119,3,1
324024630,9,2
834220901,3,1
324024630,4,2
855200389,8,4
324024630,3,3
300192119,4,2
324024630,7,4
324024630,7,5
237192119,6,5
234192119,3,0
324024630,1,1
300192119,4,0
324024630,4,1
508190941,7,2
503167495,3,2
829192119,1,1
503167495,3,1
265225116,3,1
503167495,2,1
517223885,4,1
503167495,4,1
300210257,3,3
503167495,7,4
513186153,6,4
503167495,2,0
828212831,6,2
503167495,5,3
840226753,4,0
503167495,5,3
828226753,8,4
503167495,4,2
237199987,5,2
804250753,1,1
237199987,4,1
234002147,2,2
825051539,8,5
237199987,9,4
237199987,5,3
300215698,10,5
237199987,2,0
810206585,1,0
237199987,2,0
810227127,5,3
237199987,3,2
284216065,5,2
237199987,5,1
251192119,4,3
234173373,6,3
513192448,3,2
237212831,2,0
513192448,3,1
300260978,1,1
513192448,2,1
246188943,6,3
853212432,7,3
246188943,6,2
829190053,4,3
246188943,8,2
846212831,4,1
828212831,3,1
246188943,7,5
101000488,5,2
825005479,2,1
300210358,6,4
825005479,2,1
246193105,3,1
825005479,3,2
280210257,4,1
825005479,5,2
265192119,3,0
825005479,5,2
834230621,4,4
825005479,11,6
324024630,9,3
828192119,5,4
231176550,7,4
825005479,5,2
804263063,11,6
825005479,4,3
300220901,8,5
825005479,8,5
253167495,2,0
251192119,6,1
802051539,4,2
251192119,0,0
829051539,6,5
251192119,6,2
251192119,13,7
256051539,8,1
804262621,3,0
251192119,5,0
251192119,3,1
846212831,4,2
251192119,5,1
216192448,8,2
251192119,6,3
827051539,4,2
283230621,10,3
234162835,2,0
206024630,9,2
206193105,10,2
206024630,5,4
300228789,6,3
206024630,4,0
268051539,6,4
206024630,2,0
264230621,7,4
206024630,4,2
515193080,7,4
206024630,4,2
206167948,6,4
206024630,6,1
300230621,7,5
206024630,8,3
284216065,7,4
206024630,1,1
834230621,4,2
214192448,0,0
834192119,2,0
834192119,3,0
233192119,0,0
834192119,6,2
217200110,8,6
515215698,2,2
300259532,4,1
251186153,3,1
300259532,4,1
300259532,3,3
851230872,6,2
264230621,4,1
300259532,4,4
300259532,1,0
804250753,6,2
283186153,6,4
300259532,4,1
300259532,6,3
300192119,3,2
300259532,3,2
265233306,4,1
300259532,3,0
201048940,5,3
256199987,3,2
237192119,4,0
256199987,6,2
284146748,5,4
234162835,6,1
517192563,6,3
231024630,6,5
234162835,5,3
237192119,7,1
206024630,7,1
834220901,6,3
237192119,4,2
283170597,8,3
237192119,8,3
237192119,7,1
829192119,5,1
237192119,6,3
300243675,6,4
237192119,3,1
217210257,4,2
237192119,2,0
804243585,6,2
300192119,5,2
237192119,9,3
237192119,4,1
834250753,10,3
207000488,5,3
300262621,4,1
206193105,3,2
207000488,4,2
207000488,5,1
828167948,6,2
517223885,2,1
856259532,14,2
517223885,6,4
206203042,8,2
517223885,3,2
828212831,6,1
517223885,6,2
256186153,9,5
101000805,3,1
517223885,4,0
264230621,1,1
829220901,6,3
264230621,5,3
101238380,2,1
264230621,7,5
300243675,6,3
216230621,7,3
251167948,6,4
251167948,4,1
825048940,10,7
251167948,1,0
804262621,4,0
251167948,1,1
265234102,4,0
251167948,2,0
256192448,5,4
834230621,4,2
251167948,3,0
251167948,5,1
251051539,5,2
251167948,8,4
844192984,3,3
251167948,3,0
834252154,4,2
804262621,4,1
517254803,1,1
264190941,1,1
517254803,3,0
828212831,7,5
517254803,2,0
517254803,5,1
517223952,2,2
517254803,2,1
807212831,4,2
828212831,7,3
517254803,7,5
517254803,6,1
280212831,14,8
251192119,7,3
517254803,3,2
201167495,4,1
517254803,0,0
802167948,6,5
517254803,7,6
834192119,4,0
517215316,7,3
253167495,5,3
834192119,1,1
300192119,4,1
834192119,2,2
834192119,4,1
508199339,8,4
802167948,9,1
834192119,3,2
832215698,0,0
834192119,4,0
834220901,6,1
834192119,5,2
300192119,8,3
834192119,4,3
300258885,4,1
834192119,0,0
216192448,3,0
256051539,3,2
802192448,6,2
206024630,8,3
265225116,5,2
206024630,5,3
253002147,3,1
206024630,3,1
848225116,8,4
206024630,5,1
324024630,2,1
206024630,7,3
804262621,4,2
206024630,3,2
214005479,5,2
206024630,4,2
851210676,9,2
206024630,8,2
210193080,6,2
834230621,2,1
834230621,5,1
252167948,2,1
246199987,6,5
834230621,6,4
834230621,2,0
277203004,4,2
834230621,4,3
856211738,4,1
834230621,5,1
111051539,3,1
834230621,5,0
256167495,2,2
834230621,2,0
270221087,2,2
834230621,2,1
851210676,3,2
294238570,7,4
251001179,6,4
294238570,3,2
836167948,3,1
829192119,4,0
294238570,5,3
294238570,2,0
848225116,7,2
294238570,1,1
300242948,3,0
294238570,3,1
234051539,4,3
294238570,1,1
246199987,2,2
294238570,3,1
265192119,4,1
294238570,3,3
300186153,7,2
291211738,1,1
206192448,5,2
291211738,4,3
846212831,8,3
291211738,5,1
848190941,4,1
291211738,5,1
300192119,5,2
291211738,5,2
300193105,5,2
260243952,1,1
828192119,8,6
260243952,2,0
814223885,11,7
260243952,6,2
265186153,7,2
260243952,4,0
825210257,9,5
260243952,4,1
283170597,4,1
260243952,5,2
853232065,5,2
260243952,5,0
101001179,2,1
260243952,6,0
517254803,3,1
260243952,7,3
515192563,7,4
260243952,3,2
848001179,4,1
814223885,3,1
856230621,2,0
300192119,5,5
814223885,5,3
300186153,3,2
814223885,4,3
233192119,1,0
814223885,9,3
300258885,4,0
814223885,3,1
814223885,7,2
256193105,3,1
231173373,5,1
814223885,4,1
300243311,3,2
814223885,3,0
283192448,3,0
814223885,2,0
265192119,5,0
834210257,4,0
517211738,7,2
834210257,3,1
268051539,4,2
834210257,6,3
256210257,7,5
834210257,4,3
506001179,9,5
270234577,3,0
828212831,3,2
270234577,3,1
270234577,3,3
828215698,7,1
270234577,8,4
265233306,8,2
264190941,5,4
270234577,7,2
270234577,3,1
246199987,6,3
270234577,1,1
265234102,3,0
270234577,5,3
206193080,2,1
270234577,6,2
840214979,4,4
513186153,6,2
517211738,4,2
513186153,10,6
231024630,5,0
251167495,3,1
513186153,3,2
513186153,4,1
283186153,3,1
513186153,1,0
848190941,3,1
206024630,1,0
513186153,2,0
513186153,1,0
284216065,10,4
513186153,8,4
300220901,6,4
513186153,4,2
264230621,5,1
101048940,9,4
265234102,9,4
853232065,6,6
265234102,3,0
265234102,3,2
216230621,6,0
234162835,7,3
265234102,4,1
270193105,4,3
265234102,2,0
265234102,7,4
206177683,6,2
265234102,9,4
237192119,3,1
828226753,3,1
283167495,10,3
265234102,3,2
840226753,6,2
265233306,10,6
265234102,4,1
324024630,2,1
828226753,10,3
828226753,7,3
283230869,8,4
217203042,5,3
265234102,9,6
828226753,10,7
233192119,4,3
283002147,3,0
265234102,3,0
828212831,5,3
265234102,6,2
300192448,3,0
828212831,5,3
828212831,3,2
256168435,4,0
300277669,4,1
828212831,4,2
265233306,4,0
828212831,2,0
206024630,8,3
828212831,2,0
828212831,3,0
206192119,7,1
825210257,6,1
828212831,7,5
828212831,11,3
206177683,1,1
828212831,4,3
218221087,0,0
252167948,1,0
256051539,4,2
264190941,6,4
256051539,6,4
845233267,4,3
256051539,6,3
256051539,5,1
836230621,6,1
210192119,5,1
256051539,7,4
256051539,6,3
300271918,2,0
206188943,3,1
256051539,2,2
256051539,6,1
851204935,0,0
830212432,3,0
256051539,6,4
827051539,7,2
828192448,3,0
802163587,8,2
828192448,2,1
323186153,4,2
828192448,6,3
324024630,6,2
828192448,9,2
300242948,0,0
828192448,2,0
513220901,4,2
828192448,4,1
237212831,5,2
828192448,7,4
291262621,6,1
828192448,7,4
828192448,9,5
853212432,4,2
280215698,3,1
828192448,8,2
825210257,4,2
834212831,6,2
834212831,1,0
289192119,4,2
834212831,2,1
804262621,1,1
834212831,4,2
265233306,5,3
270233267,5,2
834212831,6,2
291220901,5,1
216167495,5,2
834230621,6,3
256051539,4,1
256051539,3,2
265234102,5,2
256051539,1,0
256186153,6,6
256051539,7,1
214001179,2,0
265234102,4,2
256051539,5,2
256051539,5,3
265234102,5,1
846202811,10,6
256051539,6,3
264230621,5,2
256051539,2,2
825210257,4,4
256051539,4,2
256051539,3,1
517259532,0,0
101005479,5,1
300225395,6,6
828192119,5,3
216230621,4,1
237210257,5,2
216230621,3,1
289051539,4,2
216230621,3,2
216230621,1,0
206024630,1,1
300192119,1,0
216230621,3,0
270233934,0,0
216230621,2,0
216230621,6,4
237210257,4,2
237051539,8,4
216230621,1,1
828192448,5,2
216230621,1,1
216230621,3,0
265234102,2,1
300186153,2,0
834173426,9,4
828215698,3,1
834173426,8,7
251164835,2,1
834173426,4,1
834173426,3,2
265233306,2,1
217203042,3,1
834173426,6,4
834230621,4,3
834173426,5,1
834173426,4,2
300210358,6,3
853212432,7,4
834173426,5,2
852200159,2,0
834173426,11,7
834173426,7,1
300271918,2,2
300167495,5,2
300233306,5,3
265225116,2,2
280215698,8,4
234167495,0,0
280215698,5,3
280215698,3,2
804243585,7,3
280215698,4,4
300192448,5,2
280215698,4,3
300234577,4,1
300224241,4,2
280215698,6,3
280215698,2,2
834192119,4,2
280215698,6,3
246186569,5,2
256168435,5,2
503162835,5,1
256168435,4,2
253167495,5,1
256168435,1,1
216192448,6,1
256168435,0,0
802167948,8,2
256168435,3,1
300192119,3,1
256168435,2,1
845233267,6,1
256168435,4,1
270233934,6,0
256168435,3,1
825051539,7,4
256168435,4,0
828192119,5,1
256168435,4,1
268051539,7,3
836167948,1,0
231024630,0,0
836230621,6,1
231024630,2,1
246199987,2,0
231024630,1,1
300224251,6,3
231024630,8,5
283192448,5,5
231024630,2,2
300215316,3,2
231024630,4,3
848252154,4,2
231024630,3,2
251178005,5,2
231024630,6,1
265233306,1,0
231024630,3,1
231024630,7,5
513186153,4,3
289192119,10,8
216200389,8,5
216200389,8,5
237212831,6,3
256210257,9,4
216200389,1,1
256167495,12,7
216200389,8,4
828200389,4,1
252051539,7,4
828200389,7,2
210230621,7,6
231024630,9,3
828200389,12,6
828200389,7,3
101000488,6,4
828200389,4,4
256192448,4,3
231167495,5,4
253192119,6,3
253192119,4,3
206199987,3,2
253192119,8,4
856203841,2,1
253192119,4,3
253167495,8,4
231150724,3,1
253192119,6,4
253192119,6,2
265233306,8,4
253192119,5,0
300238186,5,2
846192119,6,3
253192119,4,1
216192448,3,1
253192119,4,3
856228789,3,2
300263063,4,2
856228789,4,0
829235073,3,3
856228789,4,2
828192119,3,0
270234577,7,1
856228789,0,0
856228789,7,3
265234102,3,2
252167948,8,6
856228789,2,2
251001179,3,0
503162835,1,1
252162835,9,5
503162835,6,4
503162835,13,8
508235073,1,0
503162835,4,1
804263063,6,4
233192119,4,3
503162835,6,1
804250753,6,1
503162835,4,2
300259532,2,1
503162835,9,4
828200389,1,0
503162835,3,2
804250753,7,3
503162835,8,4
274192119,1,0
270233267,5,2
274192119,3,2
300243675,6,2
274192119,1,0
834230621,2,0
274192119,1,0
834190941,7,3
274192119,6,3
324024630,6,4
274192119,3,2
300192119,6,3
274192119,1,1
300243675,11,4
274192119,2,1
853212432,5,2
836167495,7,4
260186569,7,3
836167495,1,0
216200389,3,0
836167495,5,3
291262621,7,2
836167495,2,1
251192119,2,1
836167495,4,2
264190941,4,2
836167495,0,0
828192119,3,0
836167495,6,4
206005479,3,0
836167495,5,1
517220901,5,1
856203841,3,2
268051539,6,5
280210257,9,3
856203841,3,1
300215698,10,4
856203841,1,1
828212831,6,3
856203841,4,3
856203841,6,5
234162835,3,2
856203841,1,1
283192448,4,3
256199987,6,2
856203841,4,1
829199987,5,3
856203841,3,0
856203841,2,0
846193080,6,4
289051539,5,1
324024630,5,2
265234102,4,2
324024630,3,2
283170597,10,6
324024630,4,2
265233306,6,5
828215698,6,2
515210257,6,3
828215698,4,3
300192119,2,0
828215698,4,0
253167495,7,4
828215698,6,1
804263063,4,1
828215698,6,2
834230621,5,3
828215698,3,0
828215698,2,1
815258498,5,0
265192119,4,1
828215698,3,2
828215698,2,1
834210257,6,0
517230621,3,2
101051539,4,3
806212432,4,2
517230621,6,1
283230621,4,1
517230621,3,0
101051539,9,4
517230621,6,2
300269271,7,4
517230621,0,0
826226753,1,1
517230621,2,0
506001179,5,2
517230621,6,4
300215698,1,0
517230621,8,2
300224836,3,1
517230621,4,0
517192563,3,0
853232065,9,5
206193080,3,1
517192563,4,3
517192563,3,3
848051539,5,3
517192563,5,3
253204935,6,3
300258885,5,3
517192563,4,0
234173373,8,5
517192563,6,3
517192563,5,2
836230621,3,3
852223885,5,4
517192563,5,1
825051539,2,0
835016254,4,1
825051539,9,6
810167495,4,2
834230621,7,5
825051539,3,1
825051539,6,0
834235840,4,2
270234577,4,0
825051539,3,0
825051539,4,1
270221087,2,0
825051539,4,1
280177683,7,4
268051539,2,2
214051539,5,3
834192119,1,0
214051539,4,1
214051539,4,2
206167495,8,4
270193105,4,2
214051539,3,1
253192119,5,2
289192119,3,0
300220407,4,1
289192119,7,3
856212831,10,7
207193080,7,2
300219836,3,2
501215698,5,2
289192119,3,2
256186569,6,3
300192119,8,4
201005479,7,3
836005479,3,0
300192119,10,5
280235073,2,2
300192119,4,1
324208104,5,2
300192119,7,4
300192119,4,2
845242179,6,2
300192119,0,0
825210257,7,3
856228789,5,3
300192119,3,2
300243311,0,0
206203841,6,3
206203841,5,1
256005479,2,0
206203841,4,1
810224987,3,0
206203841,8,2
300167495,1,0
206203841,4,2
300192119,6,3
206203841,5,2
256168435,1,1
206203841,6,2
291227127,1,0
206203841,1,0
251051539,5,1
206203841,4,1
825192448,9,5
300262621,6,3
216167948,10,5
300262621,5,0
829235073,17,13
300262621,6,1
201005479,6,2
300262621,2,0
264190941,2,1
216200389,8,6
300262621,7,3
300262621,3,2
300233164,4,1
300262621,7,4
300263063,2,1
300262621,6,4
804262621,3,2
300262621,8,8
253167495,5,2
270233934,3,0
828215698,7,4
300192119,4,1
214167495,2,0
300192119,4,1
217212831,1,1
300192119,1,1
234167495,3,0
300192119,4,0
300228789,4,2
300192119,3,0
280210257,9,4
300192119,4,2
234192119,5,0
300192119,6,2
237192119,7,5
300192119,4,1
828215698,6,1
101051539,8,5
291262621,5,3
253204935,7,3
291262621,4,1
834212831,5,4
253167495,5,2
300204883,3,2
253167495,4,3
214167495,4,1
253167495,4,1
253167495,4,0
216167948,3,0
517223885,6,3
234167495,1,0
283170597,5,4
234167495,7,4
214150724,4,2
234167495,6,4
206193041,7,1
300215698,6,2
251186153,6,2
300215698,4,0
300215698,5,1
300215698,7,3
300215698,6,3
806212432,7,3
300215698,12,8
300194404,7,4
246186569,5,4
300215698,5,3
834212831,6,3
300215698,7,4
265233306,5,1
300215698,4,1
300215698,5,1
234051539,4,1
517233306,2,0
300238186,5,3
517233306,6,1
814223885,3,1
517233306,3,2
206188943,4,0
517233306,9,6
501215698,5,1
207051539,5,5
265234102,1,1
207051539,7,3
265234102,6,3
207051539,1,0
834212831,5,2
207051539,3,2
802182494,5,2
207051539,4,0
253168435,2,2
503170597,5,1
216190053,4,1
270234577,3,0
503170597,4,0
503170597,8,4
300167495,10,3
503170597,4,0
265233306,2,1
503170597,5,2
804262621,6,1
273226753,3,1
825051539,4,0
251051539,3,1
273226753,2,0
273226753,3,0
840242948,0,0
273226753,5,3
256186153,5,3
273226753,3,2
834235840,8,4
828192119,4,4
273226753,4,4
273226753,3,3
300192119,6,5
256186153,2,1
273226753,5,3
273226753,4,1
827051539,8,4
300200389,4,1
265233306,7,2
300200389,2,1
834240913,6,4
300200389,6,1
201167948,5,3
300200389,7,4
216167948,1,1
300200389,3,0
300235840,2,2
835016254,5,1
300200389,6,1
300200389,5,3
283167495,10,4
300200389,5,2
246199987,2,0
300200389,7,2
246199987,9,4
251167495,3,3
300200389,8,2
